,returns,CDF for h = 0.001,CDF for h = 0.003,CDF for h = 0.01
1500,0.2840424170729574,0.972214507060939,0.9900170446604951,1.0041522169814299
2272,0.2841277944624536,1.0454236253384166,0.9839497955586155,1.0037497367426336
1041,0.28416344248910286,0.9844598242556101,0.988956855338122,1.0066412784313967
432,0.28497490683166915,0.9822293818619605,0.9956927995829683,0.9972132674069919
779,0.2855869830513966,1.0182265238210415,0.9924242153762258,0.9953839984325749
559,0.28671811983984785,1.0126513197850013,1.0014818967985244,0.9969480382753992
1226,0.28731274905560067,1.0025970557847992,0.991702480665967,0.9924035558887601
1649,0.2881373568762615,1.0089692519266509,0.9613462679330407,0.9845043259383135
219,0.2902851943420215,0.9766882612399593,0.9924478747897651,0.9877804376886494
1050,0.29064639790552005,0.9785798187464798,1.0162102700919469,0.9877333581740543
2399,0.29143861669074655,1.0315323402965473,0.9856522914100841,1.0036910829955306
1230,0.291953155406693,1.023559462232319,1.0042486242934965,1.0026059905602107
640,0.29251362059709773,1.0045923544173114,1.00465300529577,0.9978992418064749
297,0.29326634272851626,0.9784274598728114,0.9911793836672275,0.9932982427748076
201,0.2933935975587092,0.99876196841647,1.0002575348102225,1.0047938833912111
552,0.2938926314802872,0.9896464124269507,0.9882804141997977,0.9964317204625288
87,0.2960068322191045,0.9749513372480403,0.9800220084251177,1.0131820135371934
602,0.29651603232222934,0.970358419305328,0.984387249632442,0.9957099335996747
728,0.29699920433343774,1.0138799121734559,1.0127792875486903,0.9913056438088217
55,0.29825778405122505,0.9916198314361264,1.0153390251017864,1.003692246114994
202,0.3005734147528998,1.022806186996705,0.9895195114600456,0.9941866305846788
799,0.3012037765761939,1.00124645676949,0.9751662146742418,0.9997499442871891
852,0.302531351104,1.0110085706270815,0.9869058003147984,1.0219651571125754
593,0.30331799926484804,1.036655169961864,1.0194249823283168,0.9974184489102732
942,0.30483697703107104,0.9942320651598848,0.9760608605978048,0.9941188319665628
1293,0.3051696140077167,0.9799110992580169,0.9936022429302306,0.9917825616467555
1391,0.3055166917443741,1.0287683916041517,1.0001343057565797,1.0040622782221686
1039,0.30631836327035167,1.0199815162445673,0.9856080054645872,1.0053922161786624
278,0.30759136537287657,0.9767399670894937,0.9924437255855515,1.0036552419508074
1981,0.3075940508600419,0.9959433753815121,1.0018107218125396,0.9890359371045433
509,0.3081877286808439,0.9972918241153172,1.0167358125502395,0.989995421556461
2145,0.3089093250844368,1.013174528190076,1.0032232129263015,1.000255705232949
969,0.3089895433808829,1.0177167074662408,0.9870332093341906,1.0094755207260002
1330,0.30934867223054674,1.0031175700137047,0.9779302848608056,0.9950005798319765
2406,0.3096465665602699,0.9937582011044884,1.0082067664613694,0.9954413780328761
1208,0.30978148071706246,0.9883306490418616,1.0102025255153186,0.9984081634886549
2217,0.3112811156093487,1.0236037805678575,1.0073548056897597,1.0010613466720428
163,0.31248896479936805,0.9865804083129183,0.9880050478433786,1.00051221863224
2141,0.31287131197843143,1.0045250931021024,0.9653517015136073,1.0062267621080756
1120,0.3137585671786327,0.9976578945726267,1.009482097377496,0.9903221792361085
227,0.3171861616682583,1.0173428706396765,1.016478545306162,0.9958124446807959
1765,0.31797046748974145,0.9898292989216302,0.9811092995328585,0.9934311091796718
1370,0.31837018494243985,1.022753769455201,1.0068119544412821,1.0063542017763658
2053,0.3193969963761807,1.0256884846747754,0.999669703521728,1.003372758896084
174,0.3200824196871357,0.9851376718022065,0.9918392506425283,0.9953749551732635
1152,0.32047694085647427,0.9509470101208874,0.9808648439829913,1.0034717074050474
783,0.32061395507868506,0.9932310311170155,0.9801259543145138,1.0027922054436014
2202,0.3223510424860059,0.9634524458365784,0.9705852190610577,0.9903046195781843
1458,0.32311538403574835,0.9999937809544878,0.9924325304241516,1.0075533719668883
464,0.3232626780265164,0.9746882609279065,1.0147439671474492,1.0075951770559741
958,0.32398182183973034,1.029474422704097,1.007612798428278,0.997749610184847
1432,0.3244537842920805,1.0101763286076724,1.0053152059319665,0.9972124338187212
1646,0.3251401215010967,0.9900158315583398,0.9754400873749227,1.015779740118417
899,0.3253854394574065,1.0087871015535386,0.995893864457092,0.9737654912133461
354,0.3261476532125718,1.0107867428660957,0.9931176206287797,1.0063947429730298
972,0.3268336424515841,0.9896665832833009,1.0068479429064592,0.9856436797183622
98,0.3271503450969524,0.9811790964953596,1.0179454599344286,0.9897321542267902
1704,0.32740109210900115,0.962298945627085,0.996408726215702,0.9789806077117678
2312,0.32795560764759557,0.9806976144873412,1.0162710802938344,0.9989719288023476
275,0.3283401075245278,0.9876177457916343,1.009796117133905,1.0004507106426814
1327,0.33182145656810924,0.9659048666194537,0.9922862896921959,1.0043582331484233
379,0.33243181514567754,1.0455542262893631,1.0083254713473624,1.0100572063841797
1900,0.33247177280083196,0.9800048143273686,0.9793959827640042,1.0041761982704946
455,0.33346516308738705,1.005836302078482,1.0000970492207197,0.9981705986768318
370,0.33379805208974567,0.9605937860695013,1.002386825326066,1.0026572571000862
1348,0.3340242763222576,0.9891725888807014,0.979710249796732,0.9875112930779035
2271,0.33462328815699593,0.9683655999789719,0.987936417407343,0.9809809690465374
262,0.3364837506201348,1.006789134350011,1.006659567937574,0.998282945105426
2283,0.3367772519495986,0.950718071316086,0.9846950172986971,0.9989372576108301
115,0.3371297694474027,0.9605287593118798,1.0111170924325148,0.9944154128639461
2108,0.3382125510063998,0.9756346310616386,1.0046341264869774,0.9947786533900943
2257,0.33874621271036287,0.9810900359535725,0.994230912303447,1.0074865775226725
530,0.33879014660225293,0.9706996241991721,0.9939738901655694,1.0078341295879591
2154,0.3404329455376893,0.9859226438169773,0.9896154003445207,0.9924946922200218
939,0.3407019641613911,1.0094338961536342,1.0260715612183717,1.011182896999875
2349,0.3425673232700108,0.9664853273486234,0.9857006588051956,0.9913495744498438
1247,0.34368131749450326,0.9992100970161784,0.9952013681766175,0.9949765410277832
874,0.3439062990773103,1.044757799469852,0.9952945928893329,0.9956931104798493
1961,0.3442275028972106,1.011679266440139,1.017104050655334,0.9954702189999212
612,0.34461981601006,0.9676303598473758,1.003997937414856,0.9969979229628985
2104,0.34473411531185416,0.9747713772057041,0.9980966155799459,0.996202586755637
377,0.34508717154377955,1.0436514845233311,1.0186060818018843,0.9830838708530593
287,0.3454354449979171,0.9718409826391279,0.9810638652877695,1.0042521514657505
123,0.3458151729439296,0.9610366990748941,0.9925223317081472,1.0035940206408225
1489,0.346167460553376,1.0048275032215468,0.9757030554706881,0.9939562845679287
2261,0.3475515095970614,0.9974086062904695,1.009014276684207,1.0159043715068912
1174,0.34855456520572314,1.0078473852091827,1.013249971561029,1.0019682951024114
889,0.3492800791967636,1.026500898335069,1.0262870415923995,1.0050105850061448
1141,0.3500211427699833,1.0181761967516172,1.0112741748521432,0.9900793848977354
916,0.35017773938425356,1.0007157967982296,0.9937341796063394,1.009013475725281
1389,0.35066009409013454,0.9874022960151208,0.9895425078852942,0.9980344279331861
1585,0.351328226578536,1.0525777185249159,0.999002268916609,0.9976021971115281
1737,0.3513980562693546,0.9912534154760128,1.0086611078697783,0.9967434894224635
1533,0.3519788500701633,1.03722948748053,0.9708721498611498,1.0101037910159159
466,0.35292251305451594,1.04969736135502,0.9939443275118975,0.9901959762828522
1165,0.35336934369758843,0.9513979648066407,1.0114299505219193,0.9938374797198819
1766,0.3534203141513219,0.9609631303996597,0.997577771943484,1.0035030960254392
521,0.35382606851072307,1.019015811300521,0.9815638513702081,1.0107283103176936
1989,0.35516790718823676,0.9862362656990415,0.982653989844599,0.9907660543616215
462,0.35681581864854084,1.0002532850565198,0.9989226004984629,0.9914018312277558
1602,0.35998210749134407,1.0291380161015735,1.0016275332263682,1.0018903221664053
2476,0.3607362351490271,0.9976203182531761,1.013692921245714,1.0097172117545046
1031,0.3609071723791495,1.010225130972668,0.9916333873995211,0.9944000581634717
989,0.3609489100460943,0.9923324090787695,1.016731454337727,0.9958035847914246
1592,0.36105908569685474,1.001601054239187,1.0071072696614003,1.0068313420508526
1206,0.36236866606149043,1.0355608845120683,0.9903490883732577,0.9859662610546229
554,0.3625526926471274,1.032590162019087,1.008041982243162,0.9948774100580419
2011,0.3636898212138584,1.0679634974208547,0.971040006248552,0.9865252382035584
1071,0.36445891670382125,1.0202459421029548,1.0166410382471678,0.992241951152858
778,0.3659337779467484,0.9970078189565688,0.9919008103665843,1.0000439939177104
745,0.36604691295132863,1.022350004569483,1.0164381223740415,1.0095484486263953
251,0.3666393350089101,0.9647139014594411,1.0126370912451594,1.009525472437537
364,0.3678959100216519,1.0098309246346462,1.0145656875236306,0.9971942827660566
1722,0.36798470662252547,0.9800844344219561,0.9990664055124181,1.0004460174390686
1217,0.3681760932373912,1.0226141220351213,1.0147146237786422,1.0055028890756808
2291,0.3683101486824545,0.9842860019651641,1.0060116064818811,0.9993306922777158
286,0.36922826211649595,1.0527789721144365,0.9904131291047249,0.9946442971423998
1682,0.36971700605160884,1.0370360730537629,1.001808644386212,0.9989152746684433
1042,0.37034418767925104,0.9973820556963333,0.9947643148968747,0.9950038634684792
2453,0.37097803018771947,1.0454564082877749,1.0016148684119592,0.998769938046567
213,0.3719842612636739,1.0291639786717732,1.004283166215474,0.994843466140817
399,0.37291128082282987,0.9706991269823313,0.9640171760499948,1.0053397779674498
857,0.37305274885808637,1.0318289836169237,1.0110909170240452,1.0081787287508708
649,0.3738219138034511,0.9914792335667291,0.9820512817287405,0.9999560329753039
1248,0.3746560229263365,0.9855428296678683,1.0197165120844565,0.9942656770387345
1413,0.37467450797408586,0.9872716396651511,0.9877720267802119,1.0088434253523437
1603,0.37481335844994956,0.9836150605664649,1.015355200306689,0.9868685058905332
236,0.3777209429824455,0.9851511731770354,0.9974830929300499,1.0054617858253905
359,0.3789505106931905,1.0006260883427005,1.0082385593558858,1.0017358158394265
1026,0.37912387474603615,1.0234297938627572,0.9953365310470611,0.9756120438926444
545,0.37979161554134144,1.0551578260886043,1.0056314182794768,0.9987631928394317
520,0.38440486387091566,1.0478831490340004,0.991474058783419,1.0051438986396373
1837,0.3844057439932309,1.0334543746553364,1.012362288460508,1.0115016139346948
660,0.38545694572974787,0.9781268074137386,1.0012131373143358,0.9903608347797583
2350,0.38596965117430226,0.9829574626527382,0.9919737187754171,0.9861245780769992
423,0.3862505176131825,0.9595760882430925,0.9612094730314293,0.9903462028501736
1554,0.38625461118868,1.027902495603404,1.024282243800123,0.9950053915307464
683,0.3867973344613571,0.952559106761527,1.0104267203904123,1.003051201615594
997,0.3874102259376786,0.9822274762970191,0.9957968896917779,1.003697335446594
1555,0.3885691328362042,0.9864851481824115,0.9944589208851881,0.9979635828843479
1280,0.38893641143985835,1.0247056665490573,0.977888925416446,0.9871200010781996
1259,0.39054760560205337,0.9885907706017089,1.0274866958215108,0.9887125478860506
28,0.3907835527681329,0.9724296571190051,1.009410412353215,1.0074010532574087
604,0.3910668371785113,1.0099669258399275,0.9925964755390785,1.0099085189654111
1427,0.39236191073023186,0.9896507943740446,0.9975738144127628,0.9906876029888348
1132,0.39303152968649013,0.988669556455161,1.0076703168930785,1.0102155759841827
169,0.3933196817812572,1.0543213195886199,0.9891000671264453,0.9983226242761141
2064,0.39361003653074134,0.9839352471387186,0.9836368827491211,0.9965509726464247
2437,0.39430750246653257,1.0342446009921877,1.0078213998406382,0.9773482554202337
749,0.3956530112598524,1.020121344544559,0.9988063981495676,1.0038782410181586
1100,0.3957420625803052,0.9601907792252903,1.016069120656348,0.998525769763127
2185,0.39639843493487015,1.0326303597805286,1.010884123701728,0.9924790338145592
2136,0.39733235310119275,1.014833852942363,1.0230981216629869,1.0120995540724076
563,0.3980041497892617,1.0173178225543826,0.9858700702670293,1.0000217867038792
1418,0.40193776792589064,1.0159776080193894,1.003901200730953,1.0169023012419425
1183,0.40323907783345736,0.9926334279237573,0.9895355787215239,0.9960244846544373
133,0.40371344418878197,1.0076434293543681,1.0056622603769827,1.0116883115057234
1623,0.4050745779428837,1.035930498832007,0.9765573882838067,0.9957485695835689
2447,0.40609576430064487,1.0038967633573759,0.9914707985289944,1.0017180575097213
481,0.40622402163555593,1.0115196673084712,1.0063536340228056,0.9992596207167114
1508,0.4073161113971351,0.9787021343329327,1.0211347429568136,1.0119151725579125
1975,0.40743209134140956,0.975801625636515,0.9927063668351125,0.9972905636230321
1893,0.4083730668593393,1.0216099901509823,0.972172786621462,1.001460799459593
1232,0.4090001768446463,1.0253909164767652,0.9762322979327044,1.0036596299329967
1793,0.4092040797912577,1.0023973187506652,1.0119104774332748,0.9945133288608027
2007,0.40990473733253463,1.0645536298609106,1.009257232864245,0.9890280740695132
2036,0.4108781775333128,0.9501663345169138,1.0102647954578725,0.9881239881081769
168,0.41276155822988847,0.9940803840283007,0.996951847634669,0.9829097799241306
1438,0.4129819057670059,0.9876914267186646,1.000098646102896,0.9857898798322157
352,0.41301271019218544,0.9688489070589476,0.988640199222149,1.0100233045582627
541,0.41363820642937243,1.0235735327046362,0.9858713404609897,1.0079164022762375
617,0.41501246956619253,0.9561311012186989,0.9962397284871531,1.004702803013632
51,0.4159263607048358,1.009519517545933,1.003484452993841,0.9994325494114968
1578,0.4163745208735914,1.009323967230437,1.0145887253320889,1.0011373856421084
1514,0.41684937052216164,0.9730178700357713,0.9863262841487921,1.0021843750216557
1047,0.41896854547481444,1.0373071968872298,0.9931773317960642,0.9969988274465289
1797,0.419356505897323,1.0240242510150022,1.0176049445944089,0.9927177715223061
1078,0.4194894057532985,0.9742333659389396,0.983535009018945,0.9917709263085759
181,0.4198838726029166,1.034259726804142,1.0154823623795735,0.996918398719339
362,0.4216511526292581,0.9683233839436259,1.012157125033695,0.9870743370973193
1331,0.42202571182576865,1.007554989750006,0.9949366017805813,0.9912320911118173
867,0.4225580845174173,0.9694444354501919,0.9885524640849581,0.9964900623886354
487,0.4229334241293723,1.013513912076524,0.9795430943190041,0.9948830050191879
670,0.423916235292211,0.9829601647587747,1.0085771436273032,1.0081846786302562
1466,0.4244379527606812,0.9663344219436562,1.0134387347259128,1.0000234713684806
556,0.42497966691578215,1.0181192252542999,0.9830672453215574,1.0040239881130377
1763,0.4266889393931099,0.9825835316436422,1.0095037100972566,0.9977879655317127
2126,0.42844053573386653,1.0051892555249704,1.0217087860513232,1.005426359707424
2187,0.42870912620900303,1.0139366366797706,0.995696738698826,1.0065855762172626
771,0.4298993854700768,1.0009894912245845,0.9761978384126946,1.0008860499448173
822,0.43005335606061923,0.9720947799484028,1.0057389045070824,0.9955585391122637
382,0.43073472699696835,0.9986154235731284,1.0107279059399357,0.9995357850064234
